"x","y"
82886,7541.2
82887,7454.8
82888,7550.4
82889,7463.5
82890,7571.3
82891,7669.7
82892,7754.9
82893,7672.1
82894,7759.7
82895,7678.1
82896,7599.3
82897,7522.2
82898,7602.4
82899,7522.2
82900,7446.7
82901,7547.4
82902,7647.9
82903,7750.7
82904,7838.1
82905,7757.3
82906,7671.5
82907,7582.9
82908,7675.7
82909,7599.3
82910,7515.4
82911,7434.3
82912,7337.1
82913,7211.1
82914,7129.1
82915,7219.4
82916,7323.2
82917,7397.4
82918,7492
82919,7624.9
82920,7732.8
82921,7655.2
82922,7550.4
82923,7472.8
82924,7393.1
82925,7314.4
82926,7401.2
82927,7477.7
82928,7391.2
82929,7466.6
82930,7549.2
82931,7469.1
82932,7546.2
82933,7468.5
82934,7562.7
82935,7478.4
82936,7566.4
82937,7664.9
82938,7576.2
82939,7500.6
82940,7577.4
82941,7657.6
82942,7577.4
82943,7490.1
82944,7408.1
82945,7496.9
82946,7590.2
82947,7510.5
82948,7430.5
82949,7353.5
82950,7432.4
82951,7525.9
82952,7439.9
82953,7362.9
82954,7289
82955,7216.2
82956,7299.8
82957,7417.4
82958,7531.4
82959,7454.2
82960,7358.5
82961,7280.1
82962,7201.5
82963,7284.6
82964,7202.1
82965,7277.6
82966,7191.8
82967,7111.5
82968,7019.8
82969,7122.6
82970,7202.1
82971,7292.2
82972,7376.1
82973,7263.6
82974,7188.6
82975,7114.1
82976,7032.3
82977,7117.4
82978,7208.5
82979,7283.9
82980,7390.6
82981,7479.6
82982,7556
82983,7454.8
82984,7376.1
82985,7296
82986,7212.4
82987,7133
82988,7206
82989,7282.7
82990,7383
82991,7462.3
82992,7367.3
82993,7267.4
82994,7344.7
82995,7251.4
82996,7160.9
82997,7089.4
82998,7166.7
82999,7086.8
83000,7007.3
83001,6929.5
83002,6852.3
83003,6770.7
83004,6855.7
83005,6931.5
83006,7007.3
83007,7213
83008,7289.6
83009,7395.6
83010,7477.1
83011,7559
83012,7651
83013,7732.8
83014,7823.9
83015,7903.4
83016,7811.4
83017,7726.8
83018,7809.1
83019,7904.5
83020,7984.9
83021,7891.6
83022,7789.5
83023,7883.4
83024,7784.7
83025,7692.6
83026,7610.3
83027,7521
83028,7407.5
83029,7578.6
83030,7672.1
83031,7775.2
83032,7856.3
83033,7776.4
83034,7857.5
83035,7940.2
83036,8034.6
83037,7949.5
83038,7866.4
83039,7767.5
83040,7870.5
83041,7968.1
83042,7862.8
83043,7779.4
83044,7686.6
83045,7607.9
83046,7690.8
83047,7612.1
83048,7524.7
83049,7604.2
83050,7690.2
83051,7770.4
83052,7693.2
83053,7612.7
83054,7535.7
83055,7620.6
83056,7707
83057,7787.7
83058,7708.2
83059,7789.5
83060,7711.8
83061,7796
83062,7892.2
83063,7807.9
83064,7886.9
83065,7980.3
83066,8063.4
83067,7958.2
83068,7878.1
83069,7961.7
83070,8042.7
83071,7934.3
83072,8033.5
83073,7941.3
83074,7848.1
83075,7939
83076,7859.3
83077,7958.2
83078,8045
83079,7957.1
83080,7876.4
83081,7797.2
83082,7876.9
83083,7979.1
83084,7888.1
83085,7792.4
83086,7873.4
83087,7983.8
83088,8074.3
83089,7994.2
83090,7915.1
83091,7828
83092,7924.4
83093,8019.1
83094,7913.9
83095,7833.9
83096,7919.2
83097,7835.7
83098,7754.9
83099,7675.7
83100,7589.6
83101,7681.1
83102,7604.2
83103,7693.8
83104,7779.4
83105,7699.2
83106,7603
83107,7493.8
83108,7355.4
83109,7437.4
83110,7515.4
83111,7591.4
83112,7669.7
83113,7572.5
83114,7492.6
83115,7576.2
83116,7677.5
83117,7593.9
83118,7670.9
83119,7751.9
83120,7668.5
83121,7753.1
83122,7839.2
83123,7756.1
83124,7672.7
83125,7760.9
83126,7669.1
83127,7568.8
83128,7672.1
83129,7589
83130,7513
83131,7589.6
83132,7503.7
83133,7582.9
83134,7504.9
83135,7430.5
83136,7517.9
83137,7601.2
83138,7519.1
83139,7610.9
83140,7702.8
83141,7620
83142,7538.8
83143,7628.5
83144,7544.9
83145,7625.5
83146,7728
83147,7617
83148,7528.3
83149,7439.9
83150,7527.7
83151,7622.5
83152,7525.9
83153,7612.1
83154,7535.1
83155,7618.2
83156,7698
83157,7611.5
83158,7533.3
83159,7443.6
83160,7538.2
83161,7615.8
83162,7532
83163,7452.9
83164,7366.1
83165,7445.5
83166,7297.9
83167,7200.8
83168,7273.7
83169,7349.1
83170,7457.3
83171,7324.5
83172,7241.9
83173,7328.9
83174,7429.9
83175,7512.3
83176,7425.6
83177,7529.6
83178,7619.4
83179,7538.8
83180,7461.6
83181,7373
83182,7250.2
83183,7175.7
83184,7262.3
83185,7387.4
83186,7469.1
83187,7563.3
83188,7488.3
83189,7394.9
83190,7476.5
83191,7557.8
83192,7449.8
83193,7344.7
83194,7261
83195,7339
83196,7431.2
83197,7506.8
83198,7431.8
83199,7330.8
83200,7241.9
83201,7338.4
83202,7413.7
83203,7493.8
83204,7412.5
83205,7315.6
83206,7235.5
83207,7134.9
83208,7209.8
83209,7283.9
83210,7368
83211,7449.2
83212,7549.8
83213,7629.1
83214,7536.3
83215,7403.7
83216,7304.9
83217,7216.2
83218,7126.5
83219,7029.7
83220,7107
83221,7184.7
83222,7280.7
83223,7356.7
83224,7260.4
83225,7336.5
83226,7428
83227,7318.2
83228,7230.3
83229,7304.9
83230,7395.6
83231,7311.2
83232,7404.3
83233,7318.8
83234,7393.1
83235,7469.1
83236,7548.6
83237,7461
83238,7375.5
83239,7460.4
83240,7345.3
83241,7424.3
83242,7502.5
83243,7419.9
83244,7340.3
83245,7267.4
83246,7352.9
83247,7457.9
83248,7541.2
83249,7416.2
83250,7330.2
83251,7224.6
83252,7141.4
83253,7232.9
83254,7336.5
83255,7415.6
83256,7501.9
83257,7418.7
83258,7335.2
83259,7252.7
83260,7328.9
83261,7431.2
83262,7330.8
83263,7207.2
83264,7134.9
83265,7211.1
83266,7131
83267,7211.7
83268,7292.2
83269,7369.9
83270,7295.4
83271,7371.7
83272,7294.7
83273,7381.2
83274,7304.2
83275,7191.8
83276,7113.5
83277,7013.9
83278,6939.6
83279,7013.2
83280,7084.8
83281,7158.9
83282,7255.9
83283,7393.7
83284,7495.1
83285,7572.5
83286,7670.9
83287,7762.1
83288,7678.1
83289,7768
83290,7866.9
83291,7787.1
83292,7671.5
83293,7556
83294,7648.5
83295,7738.8
83296,7654.6
83297,7564.5
83298,7642.5
83299,7721.4
83300,7633.4
83301,7723.2
83302,7811.4
83303,7729.8
83304,7647.3
83305,7729.8
83306,7830.4
83307,7725.6
83308,7803.7
83309,7720.8
83310,7804.9
83311,7891.6
83312,7804.3
83313,7717.2
83314,7795.4
83315,7708.8
83316,7789.5
83317,7886.9
83318,7804.9
83319,7893.4
83320,7974.5
83321,7894.6
83322,7795.4
83323,7882.8
83324,7787.7
83325,7878.1
83326,7793.6
83327,7876.9
83328,7957.1
83329,7868.7
83330,7788.9
83331,7708.8
83332,7789.5
83333,7870.5
83334,7785.9
83335,7868.7
83336,7772.8
83337,7675.7
83338,7596.3
83339,7497.5
83340,7416.2
83341,7503.1
83342,7585.9
83343,7663
83344,7525.9
83345,7659.4
83346,7578
83347,7655.8
83348,7578.6
83349,7499.4
83350,7575.5
83351,7662.4
83352,7568.2
83353,7650.3
83354,7561.5
83355,7482.1
83356,7579.2
83357,7492.6
83358,7582.9
83359,7676.3
83360,7592.6
83361,7512.3
83362,7423.1
83363,7498.8
83364,7578.6
83365,7693.2
83366,7799.6
83367,7882.2
83368,7964.6
83369,8046.2
83370,7939
83371,7858.7
83372,7771.6
83373,7674.5
83374,7765.1
83375,7644.3
83376,7557.8
83377,7467.2
83378,7548
83379,7626.7
83380,7509.9
83381,7434.3
83382,7351.6
83383,7276.3
83384,7195
83385,7122.6
83386,7050.1
83387,6974.8
83388,6904.1
83389,6821.8
83390,6912.8
83391,6983.4
83392,6910.1
83393,6984.8
83394,7071.7
83395,6984.1
83396,7068.4
83397,7171.8
83398,7259.7
83399,7344.1
83400,7427.4
83401,7514.8
83402,7622.5
83403,7535.7
83404,7621.9
83405,7704
83406,7803.1
83407,7718.4
83408,7633.4
83409,7710.6
83410,7800.2
83411,7882.2
83412,7775.8
83413,7696.8
83414,7613.9
83415,7701.6
83416,7784.1
83417,7704.6
83418,7621.9
83419,7710
83420,7630.3
83421,7743
83422,7662.4
83423,7582.9
83424,7504.9
83425,7589
83426,7513
83427,7600.6
83428,7697.4
83429,7779.4
83430,7682.4
83431,7603
83432,7693.8
83433,7603.6
83434,7525.3
83435,7613.3
83436,7698
83437,7775.8
83438,7698.6
83439,7616.4
83440,7529
83441,7451.1
83442,7542.5
83443,7651.6
83444,7739.4
83445,7640.1
83446,7563.9
83447,7647.9
83448,7729.8
83449,7650.3
83450,7548.6
83451,7460.4
83452,7382.4
83453,7304.9
83454,7190.5
83455,7279.5
83456,7198.9
83457,7288.4
83458,7374.9
83459,7483.3
83460,7568.2
83461,7648.5
83462,7552.9
83463,7470.9
83464,7390.6
83465,7313.1
83466,7234.2
83467,7310.6
83468,7393.7
83469,7472.8
83470,7561.5
83471,7474.6
83472,7376.8
83473,7285.8
83474,7211.7
83475,7295.4
83476,7398.1
83477,7480.2
83478,7565.1
83479,7475.9
83480,7401.8
83481,7322
83482,7242.5
83483,7166
83484,7239.9
83485,7330.8
83486,7406.2
83487,7481.5
83488,7405.6
83489,7322
83490,7243.1
83491,7324.5
83492,7242.5
83493,7320.7
83494,7410
83495,7332.7
83496,7244.4
83497,7330.2
83498,7428
83499,7345.9
83500,7272.5
83501,7194.4
83502,7117.4
83503,7040.9
83504,7118.7
83505,7196.3
83506,7121.3
83507,7211.1
83508,7287.1
83509,7436.8
83510,7516.6
83511,7615.2
83512,7713
83513,7635.8
83514,7721.4
83515,7802.5
83516,7893.4
83517,7774
83518,7680.5
83519,7590.8
83520,7685.4
83521,7777
83522,7698.6
83523,7607.3
83524,7684.8
83525,7766.9
83526,7678.1
83527,7767.5
83528,7686.6
83529,7594.5
83530,7498.1
83531,7595.1
83532,7672.7
83533,7595.1
83534,7673.9
83535,7762.7
83536,7862.8
83537,7777.6
83538,7692
83539,7601.2
83540,7689.6
83541,7772.2
83542,7652.2
83543,7735.2
83544,7823.9
83545,7732.2
83546,7821.5
83547,7742.4
83548,7664.9
83549,7746
83550,7661.2
83551,7571.3
83552,7474
83553,7369.9
83554,7454.8
83555,7535.7
83556,7641.9
83557,7730.4
83558,7813.8
83559,7895.7
83560,7804.9
83561,7899.2
83562,7983.2
83563,7874
83564,7793.6
83565,7700.4
83566,7782.3
83567,7865.8
83568,7781.1
83569,7702.8
83570,7787.7
83571,7885.8
83572,7797.2
83573,7701.6
83574,7786.5
83575,7708.8
83576,7787.1
83577,7684.8
83578,7604.2
83579,7683.6
83580,7601.8
83581,7524.7
83582,7602.4
83583,7521.6
83584,7612.1
83585,7695.6
83586,7805.5
83587,7889.3
83588,7791.3
83589,7684.8
83590,7603.6
83591,7690.2
83592,7609.7
83593,7692
83594,7779.4
83595,7695.6
83596,7610.9
83597,7698.6
83598,7613.3
83599,7708.8
83600,7631
83601,7720.2
83602,7641.3
83603,7749.6
83604,7667.9
83605,7580.4
83606,7673.3
83607,7595.1
83608,7672.1
83609,7582.3
83610,7689.6
83611,7777
83612,7688.4
83613,7607.3
83614,7524.7
83615,7444.2
83616,7532.6
83617,7445.5
83618,7540
83619,7625.5
83620,7533.9
83621,7447.3
83622,7533.3
83623,7449.8
83624,7541.2
83625,7618.8
83626,7514.2
83627,7438.6
83628,7358.5
83629,7278.8
83630,7204.7
83631,7103.7
83632,7033
83633,7106.3
83634,7189.2
83635,7266.1
83636,7378.6
83637,7552.9
83638,7629.7
83639,7539.4
83640,7453.6
83641,7373
83642,7286.5
83643,7366.1
83644,7292.2
83645,7366.7
83646,7290.9
83647,7206.6
83648,7282.7
83649,7377.4
83650,7285.8
83651,7359.8
83652,7481.5
83653,7569.4
83654,7494.4
83655,7411.2
83656,7329.5
83657,7404.3
83658,7502.5
83659,7386.2
83660,7299.8
83661,7376.8
83662,7454.2
83663,7362.3
83664,7438
83665,7340.3
83666,7417.4
83667,7499.4
83668,7411.2
83669,7486.4
83670,7408.1
83671,7331.4
83672,7427.4
83673,7349.1
83674,7426.2
83675,7349.7
83676,7456.7
83677,7379.3
83678,7459.8
83679,7376.8
83680,7466.6
83681,7388.1
83682,7304.2
83683,7381.8
83684,7303.6
83685,7378
83686,7285.2
83687,7362.3
83688,7262.3
83689,7343.4
83690,7421.8
83691,7497.5
83692,7416.2
83693,7336.5
83694,7254
83695,7348.5
83696,7264.2
83697,7186
83698,7266.7
83699,7358.5
83700,7436.8
83701,7361.1
83702,7285.2
83703,7212.4
83704,7312.5
83705,7236.7
83706,7145.3
83707,7033.6
83708,6926.2
83709,6803.5
83710,6728.9
83711,6798.7
83712,6877.9
83713,6961.5
83714,7040.9
83715,6961.5
83716,6865.1
83717,6937.6
83718,7025.7
83719,7104.4
83720,7235.5
83721,7308.7
83722,7409.3
83723,7493.2
83724,7585.9
83725,7696.2
83726,7613.3
83727,7532
83728,7647.3
83729,7746.6
83730,7660.6
83731,7582.9
83732,7666.7
83733,7749.6
83734,7649.7
83735,7733.4
83736,7824.5
83737,7680.5
83738,7783.5
83739,7880.5
83740,7784.1
83741,7696.2
83742,7601.8
83743,7696.2
83744,7801.4
83745,7893.4
83746,7976.8
83747,7882.8
83748,7801.4
83749,7723.8
83750,7814.4
83751,7735.8
83752,7817.4
83753,7705.8
83754,7797.8
83755,7704
83756,7620
83757,7704.6
83758,7787.7
83759,7706.4
83760,7807.3
83761,7891
83762,7810.2
83763,7725
83764,7844
83765,7926.2
83766,7836.9
83767,7757.9
83768,7851
83769,7772.8
83770,7687.2
83771,7767.5
83772,7851.6
83773,7772.8
83774,7695.6
83775,7787.7
83776,7867.5
83777,7770.4
83778,7691.4
83779,7771.6
83780,7855.8
83781,7759.1
83782,7681.7
83783,7596.9
83784,7486.4
83785,7593.2
83786,7670.3
83787,7757.9
83788,7676.9
83789,7762.1
83790,7672.7
83791,7586.5
83792,7674.5
83793,7758.5
83794,7676.9
83795,7592.6
83796,7508
83797,7416.8
83798,7318.8
83799,7243.1
83800,7159.6
83801,7067.8
83802,7155.7
83803,7237.4
83804,7320.7
83805,7213.7
83806,7351.6
83807,7433.7
83808,7533.3
83809,7451.7
83810,7535.1
83811,7648.5
83812,7738.8
83813,7819.1
83814,7686.6
83815,7610.3
83816,7531.4
83817,7621.9
83818,7536.9
83819,7623.1
83820,7703.4
83821,7623.1
83822,7545.5
83823,7466.6
83824,7548
83825,7635.2
83826,7552.3
83827,7636.4
83828,7559
83829,7646.7
83830,7567.6
83831,7491.4
83832,7570
83833,7648.5
83834,7563.9
83835,7468.5
83836,7544.9
83837,7467.8
83838,7560.3
83839,7637
83840,7540.6
83841,7453.6
83842,7554.7
83843,7647.9
83844,7560.3
83845,7476.5
83846,7394.3
83847,7500.6
83848,7411.2
83849,7506.2
83850,7599.3
83851,7676.9
83852,7598.7
83853,7507.4
83854,7589.6
83855,7509.9
83856,7603.6
83857,7527.7
83858,7604.2
83859,7684.8
83860,7605.4
83861,7527.7
83862,7618.2
83863,7540.6
83864,7628.5
83865,7540.6
83866,7620.6
83867,7544.9
83868,7626.1
83869,7706.4
83870,7624.9
83871,7549.2
83872,7473.4
83873,7553.5
83874,7646.7
83875,7504.9
83876,7385.5
83877,7500.6
83878,7577.4
83879,7483.9
83880,7570
83881,7492.6
83882,7376.1
83883,7478.4
83884,7578
83885,7499.4
83886,7583.5
83887,7503.1
83888,7589.6
83889,7506.2
83890,7582.3
83891,7503.1
83892,7388.1
83893,7465.4
83894,7553.5
83895,7451.7
83896,7552.9
83897,7462.9
83898,7538.8
83899,7448.6
83900,7362.3
83901,7275
83902,7197.6
83903,7116.1
83904,7190.5
83905,7301.7
83906,7405.6
83907,7490.7
83908,7378.6
83909,7276.9
83910,7198.9
83911,7292.2
83912,7383
83913,7479
83914,7397.4
83915,7323.2
83916,7403.7
83917,7314.4
83918,7388.7
83919,7513.6
83920,7604.2
83921,7524.7
83922,7433.7
83923,7521
83924,7436.8
83925,7513.6
83926,7421.8
83927,7344.7
83928,7425.6
83929,7350.4
83930,7431.2
83931,7510.5
83932,7423.7
83933,7347.8
83934,7427.4
83935,7339.6
83936,7457.3
83937,7383
83938,7461
83939,7376.8
83940,7474.6
83941,7552.9
83942,7477.1
83943,7373.6
83944,7294.1
83945,7218.8
83946,7297.9
83947,7379.9
83948,7459.8
83949,7365.5
83950,7280.7
83951,7198.3
83952,7280.7
83953,7359.8
83954,7442.4
83955,7361.7
83956,7283.3
83957,7206.6
83958,7290.9
83959,7216.2
83960,7297.3
83961,7371.7
83962,7282
83963,7361.1
83964,7283.9
83965,7191.8
83966,7119.4
83967,7029
83968,6954.2
83969,6879.2
83970,6809.6
83971,6883.3
83972,6968.8
83973,7065.2
83974,7229.7
83975,7306.8
83976,7417.4
83977,7492.6
83978,7568.8
83979,7657.6
83980,7735.2
83981,7657.6
83982,7575.5
83983,7655.2
83984,7560.3
83985,7653.4
83986,7731.6
83987,7648.5
83988,7727.4
83989,7649.7
83990,7730.4
83991,7653.4
83992,7577.4
83993,7664.3
83994,7751.9
83995,7670.3
83996,7593.9
83997,7686.6
83998,7606
83999,7692
84000,7607.9
84001,7687.2
84002,7606.6
84003,7690.2
84004,7610.9
84005,7698.6
84006,7612.7
84007,7690.2
84008,7610.3
84009,7528.3
84010,7607.9
84011,7696.2
84012,7783.5
84013,7705.2
84014,7621.9
84015,7712.4
84016,7629.7
84017,7710
84018,7629.7
84019,7516.6
84020,7439.9
84021,7522.8
84022,7617
84023,7709.4
84024,7790.1
84025,7708.2
84026,7624.3
84027,7543.7
84028,7456
84029,7364.2
84030,7462.9
84031,7539.4
84032,7436.1
84033,7361.7
84034,7495.1
84035,7364.8
84036,7264.8
84037,7171.2
84038,7077.6
84039,6999.3
84040,7090
84041,7167.3
84042,7251.4
84043,7339
84044,7460.4
84045,7546.2
84046,7431.8
84047,7339.6
84048,7419.3
84049,7495.1
84050,7399.9
84051,7508
84052,7590.8
84053,7515.4
84054,7597.5
84055,7689
84056,7604.2
84057,7681.1
84058,7577.4
84059,7485.2
84060,7563.3
84061,7652.8
84062,7538.2
84063,7615.2
84064,7530.8
84065,7612.7
84066,7525.9
84067,7440.5
84068,7516
84069,7603
84070,7518.5
84071,7437.4
84072,7524.7
84073,7606
84074,7519.7
84075,7442.4
84076,7533.3
84077,7609.7
84078,7527.7
84079,7448.6
84080,7524
84081,7439.3
84082,7546.2
84083,7466.6
84084,7557.2
84085,7459.1
84086,7367.3
84087,7443
84088,7521.6
84089,7414.3
84090,7277.6
84091,7178.3
84092,7281.4
84093,7376.1
84094,7456.7
84095,7536.9
84096,7448.6
84097,7538.8
84098,7625.5
84099,7529
84100,7611.5
84101,7530.2
84102,7642.5
84103,7554.1
84104,7472.2
84105,7388.7
84106,7466.6
84107,7543.1
84108,7467.2
84109,7391.2
84110,7289.6
84111,7207.2
84112,7134.3
84113,7222
84114,7299.8
84115,7394.9
84116,7557.8
84117,7441.7
84118,7334
84119,7235.5
84120,7308.7
84121,7391.2
84122,7466.6
84123,7554.1
84124,7477.1
84125,7403.1
84126,7327.6
84127,7423.7
84128,7502.5
84129,7414.3
84130,7330.2
84131,7406.8
84132,7483.9
84133,7395.6
84134,7480.8
84135,7405
84136,7483.9
84137,7406.8
84138,7496.3
84139,7414.9
84140,7494.4
84141,7409.3
84142,7488.9
84143,7570.7
84144,7487.6
84145,7410.6
84146,7312.5
84147,7396.2
84148,7322
84149,7398.7
84150,7318.2
84151,7406.2
84152,7327
84153,7252.7
84154,7338.4
84155,7246.3
84156,7169.2
84157,7251.4
84158,7164.7
84159,7247
84160,7160.2
84161,7235.5
84162,7311.8
84163,7232.3
84164,7157
84165,7075
84166,7004.6
84167,6930.2
84168,7007.3
84169,7109.6
84170,7256.5
84171,7350.4
84172,7456
84173,7545.5
84174,7626.1
84175,7704.6
84176,7784.7
84177,7686
84178,7763.9
84179,7677.5
84180,7597.5
84181,7678.7
84182,7767.5
84183,7678.1
84184,7760.3
84185,7672.1
84186,7756.7
84187,7675.7
84188,7765.7
84189,7686.6
84190,7777
84191,7698
84192,7609.1
84193,7689
84194,7792.4
84195,7878.7
84196,7793
84197,7689
84198,7778.8
84199,7700.4
84200,7618.2
84201,7720.2
84202,7799
84203,7711.8
84204,7634.6
84205,7714.2
84206,7806.7
84207,7726.8
84208,7605.4
84209,7519.1
84210,7441.7
84211,7359.8
84212,7439.9
84213,7555.4
84214,7638.8
84215,7535.7
84216,7459.8
84217,7539.4
84218,7616.4
84219,7538.2
84220,7644.3
84221,7554.7
84222,7479
84223,7557.8
84224,7472.2
84225,7551.1
84226,7462.9
84227,7540.6
84228,7619.4
84229,7538.2
84230,7459.1
84231,7562.7
84232,7483.9
84233,7408.7
84234,7499.4
84235,7419.9
84236,7333.3
84237,7414.9
84238,7299.8
84239,7207.9
84240,7284.6
84241,7368.6
84242,7451.7
84243,7350.4
84244,7271.2
84245,7376.1
84246,7458.5
84247,7383
84248,7309.3
84249,7396.8
84250,7317.5
84251,7244.4
84252,7319.4
84253,7234.8
84254,7311.2
84255,7394.9
84256,7320.7
84257,7234.8
84258,7134.9
84259,7035
84260,6954.2
84261,6865.1
84262,6942.9
84263,7017.8
84264,7088.7
84265,7164.7
84266,7237.4
84267,7164.1
84268,7256.5
84269,7182.8
84270,7099.2
84271,7209.8
84272,7133
84273,7058
84274,7134.3
84275,7218.2
84276,7132.3
84277,7046.1
84278,7132.3
84279,7205.3
84280,7130.4
84281,7204
84282,7276.9
84283,7200.8
84284,7276.3
84285,7202.1
84286,7275
84287,7350.4
84288,7275
84289,7351
84290,7265.5
84291,7339.6
84292,7259.7
84293,7339
84294,7262.9
84295,7179.6
84296,7254
84297,7165.4
84298,7241.2
84299,7322
84300,7234.8
84301,7335.2
84302,7242.5
84303,7319.4
84304,7401.8
84305,7312.5
84306,7232.3
84307,7144
84308,6936.2
84309,7017.8
84310,7110.9
84311,7192.5
84312,7103.7
84313,7195
84314,7280.1
84315,7192.5
84316,7265.5
84317,7184.7
84318,7105.7
84319,7178.3
84320,7251.4
84321,7177.6
84322,7098.5
84323,7180.2
84324,7107.6
84325,7013.9
84326,6927.5
84327,6825.2
84328,6737.1
84329,6645.1
84330,6570.1
84331,6652.8
84332,6748.8
84333,6817.7
84334,6904.1
84335,6983.4
84336,7112.8
84337,7187.3
84338,7278.2
84339,7364.2
84340,7470.9
84341,7549.2
84342,7634
84343,7544.9
84344,7621.2
84345,7713.6
84346,7804.3
84347,7708.8
84348,7807.3
84349,7729.8
84350,7624.9
84351,7720.2
84352,7631.6
84353,7768.6
84354,7866.9
84355,7957.6
84356,7878.7
84357,7795.4
84358,7707.6
84359,7626.1
84360,7516
84361,7428
84362,7522.8
84363,7635.2
84364,7721.4
84365,7829.2
84366,7932.6
84367,7845.1
84368,7766.9
84369,7858.1
84370,7753.7
84371,7835.1
84372,7749.6
84373,7831
84374,7743.6
84375,7825.1
84376,7906.9
84377,8011
84378,7878.7
84379,7799
84380,7878.7
84381,7798.4
84382,7882.2
84383,7979.1
84384,7888.1
84385,7809.7
84386,7888.7
84387,7982.6
84388,7899.8
84389,7811.4
84390,7729.2
84391,7812.6
84392,7892.8
84393,7801.4
84394,7720.2
84395,7813.2
84396,7898.7
84397,7818
84398,7912.1
84399,7832.2
84400,7734
84401,7625.5
84402,7530.8
84403,7449.2
84404,7373.6
84405,7294.7
84406,7204
84407,7127.2
84408,7213
84409,7287.1
84410,7363.6
84411,7495.1
84412,7581
84413,7498.1
84414,7410.6
84415,7485.8
84416,7580.4
84417,7497.5
84418,7582.3
84419,7663.6
84420,7741.2
84421,7664.3
84422,7579.2
84423,7501.2
84424,7579.8
84425,7488.9
84426,7577.4
84427,7495.7
84428,7582.3
84429,7472.8
84430,7548.6
84431,7631
84432,7551.1
84433,7464.7
84434,7325.8
84435,7238
84436,7342.2
84437,7467.2
84438,7562.7
84439,7485.8
84440,7574.3
84441,7493.8
84442,7572.5
84443,7454.2
84444,7530.8
84445,7441.7
84446,7363.6
84447,7451.7
84448,7560.9
84449,7479.6
84450,7555.4
84451,7632.2
84452,7534.5
84453,7447.3
84454,7530.8
84455,7451.7
84456,7541.2
84457,7455.4
84458,7377.4
84459,7465.4
84460,7386.2
84461,7300.4
84462,7186
84463,7359.2
84464,7439.9
84465,7364.8
84466,7281.4
84467,7178.9
84468,7253.4
84469,7335.9
84470,7426.2
84471,7347.8
84472,7271.2
84473,7367.3
84474,7293.5
84475,7387.4
84476,7299.8
84477,7388.7
84478,7313.7
84479,7393.7
84480,7318.8
84481,7398.7
84482,7311.2
84483,7386.2
84484,7484.6
84485,7578.6
84486,7490.7
84487,7411.8
84488,7497.5
84489,7403.1
84490,7486.4
84491,7287.1
84492,7185.4
84493,7265.5
84494,7405
84495,7485.8
84496,7571.9
84497,7477.1
84498,7396.8
84499,7316.9
84500,7394.9
84501,7484.6
84502,7404.3
84503,7479.6
84504,7397.4
84505,7316.9
84506,7396.8
84507,7315
84508,7395.6
84509,7320.1
84510,7396.8
84511,7322.6
84512,7222.6
84513,7148.6
84514,7067.1
84515,6996.7
84516,7068.4
84517,7143.4
84518,7269.3
84519,7349.1
84520,7509.9
84521,7597.5
84522,7694.4
84523,7797.2
84524,7898.7
84525,7988.4
84526,7884.6
84527,7799
84528,7882.2
84529,7962.3
84530,7878.1
84531,7968.1
84532,8056.5
84533,7973.9
84534,8092.6
84535,8005.8
84536,7884
84537,7780.6
84538,7670.9
84539,7538.8
84540,7650.3
84541,7744.8
84542,7851.6
84543,7938.4
84544,8028.9
84545,7944.2
84546,7864
84547,7962.9
84548,8061.7
84549,7975.7
84550,8070.3
84551,7955.3
84552,8037
84553,7955.9
84554,7854
84555,7774
84556,7858.7
84557,7952.4
84558,7851.6
84559,7934.3
84560,7835.7
84561,7748.4
84562,7838.1
84563,7921.5
84564,7838.1
84565,7923.8
84566,7838.1
84567,7921.5
84568,7839.8
84569,7927.9
84570,8009.8
84571,7927.3
84572,7838.7
84573,7918.6
84574,7839.2
84575,7727.4
84576,7648.5
84577,7559.6
84578,7476.5
84579,7568.2
84580,7658.8
84581,7756.7
84582,7837.5
84583,7918.6
84584,7838.1
84585,7724.4
84586,7646.1
84587,7739.4
84588,7661.8
84589,7743.6
84590,7823.9
84591,7732.8
84592,7649.7
84593,7737.6
84594,7643.1
84595,7557.2
84596,7648.5
84597,7729.8
84598,7637.6
84599,7559.6
84600,7470.3
84601,7561.5
84602,7467.8
84603,7562.1
84604,7639.4
84605,7555.4
84606,7474
84607,7393.1
84608,7482.1
84609,7405.6
84610,7325.8
84611,7413.7
84612,7337.8
84613,7248.2
84614,7323.2
84615,7401.8
84616,7477.7
84617,7401.2
84618,7324.5
84619,7403.1
84620,7480.8
84621,7372.4
84622,7449.8
84623,7374.3
84624,7461.6
84625,7381.2
84626,7482.1
84627,7576.2
84628,7476.5
84629,7390.6
84630,7487.6
84631,7395.6
84632,7472.2
84633,7389.3
84634,7313.7
84635,7238
84636,7314.4
84637,7428.7
84638,7351.6
84639,7268
84640,7357.9
84641,7272.5
84642,7349.1
84643,7426.2
84644,7351.6
84645,7427.4
84646,7351.6
84647,7264.8
84648,7351
84649,7272.5
84650,7351
84651,7269.9
84652,7343.4
84653,7447.3
84654,7360.4
84655,7273.1
84656,7182.8
84657,7110.2
84658,7004
84659,7081.5
84660,7155.7
84661,7231.6
84662,7330.8
84663,7250.2
84664,7112.2
84665,7027.7
84666,7105
84667,7191.2
84668,7097.9
84669,7175.1
84670,7103.7
84671,7028.4
84672,7104.4
84673,7179.6
84674,7253.4
84675,7165.4
